effect,detail,link,drugs,tfidf_score,is_top_k,e0,e1,e2
interpersonal bonding,feeling wonderful and close hugging each other and feeling like family,,5-meo-dmt,0.05682831435029799,True,-3.816658,15.067124,0.10037467
transpersonal hallucinations,every cell in being opened up and released all the energy within to go for a walk in the cosmos,,5-meo-dmt,0.11549696176316933,True,24.11312,16.250198,-34.137814
mystical experiences,every cell in being opened up and released all the energy within to go for a walk in the cosmos,,5-meo-dmt,0.08857556873587043,True,1.2476721,23.316662,-13.432207
love,unified realization of pure love,,5-meo-dmt,0.059664006686948795,True,-20.229065,16.72162,33.529995
orgasm enhancement,intense sensation of cosmic orgasm,,5-meo-dmt,0.020839070458993705,True,-13.2443075,-29.624533,-12.274171
joy,ran around outside flapping arms in absolute happiness and fulfillment,,5-meo-dmt,0.07640992501631025,True,-5.329177,13.716861,34.31696
euphoria,ran around outside flapping arms in absolute happiness and fulfillment,,5-meo-dmt,0.06495541707297164,True,-9.028587,-2.979157,45.39392
paresthesia,pleasing wave of sensation throughout mouth and head,,5-meo-dmt,0.16087076817012871,True,-1.4047104,42.346577,-24.880497
pleasure,pleasing wave of sensation throughout mouth and head,,5-meo-dmt,0.034731784098322845,True,-18.01713,6.0996466,19.909355
subjective effects,feeling of waves of energy hitting the body,,5-meo-dmt,0.14346222604138792,True,26.93667,-28.518887,-13.276045
visual distortions,trash can appeared to be vibrating around the floor,,5-meo-dmt,0.21181462621474703,True,24.28938,40.140873,-8.258662
tactile amplifications,touch and feel was very sensitive,,5-meo-dmt,0.027785427278658275,True,-24.057768,-14.54049,-24.478378
tactility enhancement,touch and feel was very sensitive,,5-meo-dmt,0.02952518957862348,True,-18.48842,-13.551824,-26.810148
difficulty concentrating,difficulty concentrating on tasks,,5-meo-dmt,0.04167814091798741,True,-1.6869633,-27.085773,17.189344
positive affect,pleasant feeling when coming down from the effects,,5-meo-dmt,0.0857670096124889,True,21.542862,-12.712299,3.7792609
derealization,feeling as if shot out of a cannon backwards in 0 gravity,,5-meo-dmt,0.2572153499173369,True,53.079323,28.743614,-6.4201174
depersonalization,feeling as if shot out of a cannon backwards in 0 gravity,,5-meo-dmt,0.17715113747174085,True,30.284859,5.568966,3.4914265
death,too terrifying for thought felt as if dying,,5-meo-dmt,0.034731784098322845,True,-15.472272,8.929985,2.5304615
cognitive impairments,complete control over body unable to unlock door,,5-meo-dmt,0.4619878470526773,True,16.691553,-43.13563,13.214971
subjective effects,intensity starting to mellow out,,5-meo-dmt,0.14346222604138792,True,26.93667,-28.518887,-13.276045
subjective effects,lasted about 20 minutes,,5-meo-dmt,0.14346222604138792,True,33.35257,-30.460478,-15.697964
subjective effects,effects last for up to 3 hours,,5-meo-dmt,0.14346222604138792,True,33.35257,-30.460478,-15.697964
drug craving,feelings of euphoria and an almost irrational urge to do 5 meo dmt,,5-meo-dmt,0.006946356819664569,True,-64.70692,-14.043668,-13.731719
increased significance of personal history,diminishes the wall between the dream world and the waking world,,5-meo-dmt,0.01181007583144939,True,-39.95826,-38.51116,-8.92979
memory replays,diminishes the wall between the dream world and the waking world,,5-meo-dmt,0.04933716140163023,True,-14.942925,0.084134474,-32.333458
tolerance,develops a small tolerance,,5-meo-dmt,0.006946356819664569,True,-49.042576,-19.711155,0.2986571
but only after repeated use,develops a small tolerance,,5-meo-dmt,0.006946356819664569,True,-54.61289,-34.521748,-5.0007744
fear,feeling of not being able to control the experience fear of not surviving,,5-meo-dmt,0.18598357423733883,True,14.277261,28.138552,47.236465
emotional unresponsiveness,feeling of being emotionally broken after the experience,,5-meo-dmt,0.006946356819664569,True,-57.98237,-3.887223,-6.335979
emotional emptiness,feeling of being emotionally broken after the experience,,5-meo-dmt,0.027785427278658275,True,-16.241667,-0.24146573,3.6664922
death,feeling of being reborn after the experience,,5-meo-dmt,0.034731784098322845,True,-15.472272,8.929985,2.5304615
visual distortions,visual distortions nystagmus and oscillating pupils,,5-meo-dmt,0.21181462621474703,True,24.28938,40.140873,-8.258662
pupil dilation,visual distortions nystagmus and oscillating pupils,,5-meo-dmt,0.013892713639329137,True,-31.834248,-35.33181,10.847167
tactile pleasure enhancement,peaceful empathogenic trip with tactile sensations,,5-meo-dmt,0.027785427278658275,True,-18.139692,-15.198697,-21.246346
empathy,peaceful empathogenic trip with tactile sensations,,5-meo-dmt,0.02362015166289878,True,-20.422705,-5.9788656,7.9129767
peace,peaceful empathogenic trip with tactile sensations,,5-meo-dmt,0.04649589355933471,True,-8.979109,16.006083,19.853827
difficulty concentrating,difficulty focusing thoughts,,5-meo-dmt,0.04167814091798741,True,-1.6869633,-27.085773,17.189344
sensory void,intense rapid dissolution of senses,,5-meo-dmt,0.006946356819664569,True,-57.52516,-22.554024,-28.871677
paresthesia,feeling of an electric current flowing through the body,,5-meo-dmt,0.16087076817012871,True,-1.4047104,42.346577,-24.880497
feelings of bodily lightness,floaty feeling,,5-meo-dmt,0.020839070458993705,True,-23.251163,-21.16691,4.911904
panic,slight panicked feeling,,5-meo-dmt,0.14587349321295595,True,10.188617,4.398553,39.264297
emotional emptiness,feeling of the void emptiness,,5-meo-dmt,0.027785427278658275,True,-16.241667,-0.24146573,3.6664922
affective flattening,feeling of the void emptiness,,5-meo-dmt,0.006946356819664569,True,-59.389236,-3.5826645,-13.175643
sensory amplifications,senses begin to fade as soon as the pipe is lit,,5-meo-dmt,0.13581587206166798,True,24.750008,2.3082566,-44.785187
sensory impairments,senses begin to fade as soon as the pipe is lit,,5-meo-dmt,0.006946356819664569,True,-56.182392,-23.728178,-25.642462
fear,intense fear and panic is initially encountered,,5-meo-dmt,0.18598357423733883,True,7.9865646,28.764952,38.90636
panic,intense fear and panic is initially encountered,,5-meo-dmt,0.14587349321295595,True,10.188617,4.398553,39.264297
cognitive impairments,concepts enter the mind but are quickly discarded,,5-meo-dmt,0.4619878470526773,True,16.691553,-43.13563,13.214971
insight,reading other experiences is important to be better prepared for the trip,,5-meo-dmt,0.08803766325376622,True,10.030843,26.567762,9.233447
stimulation,felt a powerful surge of energy,,5-meo-dmt,0.08782557672318779,True,11.744436,0.8399972,2.9090428
loss of contact with reality,vision changed in the same way it does when you black out only it was blacking in not to blackness but to a multitude of dimension infinitly simular to the one i started from,,5-meo-dmt,0.025831051977408172,True,-13.8044615,-3.5766428,-3.3717942
hallucinatory states,vision changed in the same way it does when you black out only it was blacking in not to blackness but to a multitude of dimension infinitly simular to the one i started from,,5-meo-dmt,0.09815799751415107,True,14.301891,27.878,-18.828865
ego dissolution,face was fuct meaning my digital image ego everything i thought i was that was holding me back from everything i ever dreamed i could possibley become had been instantly whisked away,,5-meo-dmt,0.1188228390960776,True,20.134825,1.9596679,-16.589083
identity effects,face was fuct meaning my digital image ego everything i thought i was that was holding me back from everything i ever dreamed i could possibley become had been instantly whisked away,,5-meo-dmt,0.05314534124152226,True,-1.4815485,3.5052483,-15.433669
philosophic contemplation,understood the cosmic hokey pokey the infinite eternal joke that in the outter deltaverses and tripindicular dimensions the hokey pokey fun and everything like it is exactly what it s all about,,5-meo-dmt,0.05242073398923212,True,-22.326809,26.8025,6.5019016
philosophic contemplation,being fuct is either a positive or negative thing and i believe it has implications that carry over into ordinary day to day non tripping life i was fuct in an awesome positive way,,5-meo-dmt,0.05242073398923212,True,-22.326809,26.8025,6.5019016
philosophy enhancement,being fuct is either a positive or negative thing and i believe it has implications that carry over into ordinary day to day non tripping life i was fuct in an awesome positive way,,5-meo-dmt,0.02296565624261936,True,-14.860589,-36.927017,-18.47731
paresthesia,body vibrated with life,,5-meo-dmt,0.16087076817012871,True,-1.4047104,42.346577,-24.880497
increased bodily vibrations,body vibrated with life,,5-meo-dmt,0.006946356819664569,True,-61.328655,-5.793572,4.2209406
introspection,brief moments of self analysis and introspection,,5-meo-dmt,0.05905037915724696,True,-13.683637,25.13258,9.812262
unity,feeling of awe inspiring mystical oneness,,5-meo-dmt,0.15914500665103892,True,18.633636,37.335876,16.11586
interconnectedness,feeling of awe inspiring mystical oneness,,5-meo-dmt,0.15575894267974025,True,46.67112,3.0789247,20.69907
irritation,severe burning pain in nasal passages,,5-meo-dmt,0.006946356819664569,True,-62.85178,-20.836178,0.73802394
transpersonal hallucinations,experienced the afterlife for a short glimpse it was horribly alien and terrifying,,5-meo-dmt,0.11549696176316933,True,24.11312,16.250198,-34.137814
fear,experienced the afterlife for a short glimpse it was horribly alien and terrifying,,5-meo-dmt,0.18598357423733883,True,12.057232,31.026817,42.718864
ecstasy,felt as pure energy the pure universe and unhuman ecstasy,,5-meo-dmt,0.027785427278658275,True,-9.338984,-4.4532804,11.0799675
mystical experiences,felt as pure energy the pure universe and unhuman ecstasy,,5-meo-dmt,0.08857556873587043,True,1.4147923,28.121635,-12.569357
transpersonal states,experienced what would be thought of as nirvana,,5-meo-dmt,0.05905037915724696,True,-14.444114,25.127314,-7.0933127
bliss,experienced what would be thought of as nirvana,,5-meo-dmt,0.036163472768371445,True,-14.114382,12.406015,14.349205
increased blood pressure,feels as if a huge rush is bringing you higher,,5-meo-dmt,0.02362015166289878,True,-15.219822,-37.91145,16.29414
tachycardia,feels as if a huge rush is bringing you higher,,5-meo-dmt,0.034731784098322845,True,-9.50468,-32.726116,26.528202
absent selfhood,finally its nothingness,,5-meo-dmt,0.05557085455731655,True,-34.96068,24.235243,-7.521138
cognitive impairments,finally its nothingness,,5-meo-dmt,0.4619878470526773,True,16.691553,-43.13563,13.214971
psychosis,finally its nothingness,,5-meo-dmt,0.09724899547530395,True,12.3802185,19.296242,-5.725104
perspective transformation,permanent side effects can be life changing perspective,,5-meo-dmt,0.013892713639329137,True,-30.502747,-43.92924,-4.3971443
permanent effects,permanent side effects can be life changing perspective,,5-meo-dmt,0.006946356819664569,True,-53.298927,-5.8760395,-20.58051
paresthesia,tingling sensation throughout the body particularly in the genital area,,5-meo-dmt,0.16087076817012871,True,-1.4047104,42.346577,-24.880497
contentment,feeling of happiness and contentment,,5-meo-dmt,0.027785427278658275,True,-22.301151,-0.70525974,16.912281
happiness,feeling of happiness and contentment,,5-meo-dmt,0.027785427278658275,True,-19.998426,4.0928326,13.166111
subjective effects,feeling similar to nitrous oxide,,5-meo-dmt,0.14346222604138792,True,21.707493,-30.786634,-15.551528
geometry,intricate fractals that warp as you look into them,,5-meo-dmt,0.06420521045562348,True,-18.232641,34.783913,23.897415
visual hallucinations,seeing people who weren t actually present,,5-meo-dmt,0.07749315593222453,True,2.457776,15.698343,-23.058065
time distortions,existing outside of human time,,5-meo-dmt,0.1188228390960776,True,4.048289,43.37328,-3.449544
psychosis,saying phrases of nonsense to increase intensity,,5-meo-dmt,0.09724899547530395,True,15.030237,18.292095,-9.049784
mania,saying phrases of nonsense to increase intensity,,5-meo-dmt,0.027785427278658275,True,-18.626606,-7.187843,15.063601
cognitive impairments,saying phrases of nonsense to increase intensity,,5-meo-dmt,0.4619878470526773,True,16.691553,-43.13563,13.214971
unpleasant effects,feeling worse than ever before,,5-meo-dmt,0.05905037915724696,True,14.067889,-24.912743,7.8617706
visual distortions,walls were straight and flat but corners were only implied,,5-meo-dmt,0.21181462621474703,True,24.28938,40.140873,-8.258662
interpersonal bonding,friend and girlfriend were laughing which caused paranoia,,5-meo-dmt,0.05682831435029799,True,-3.816658,15.067124,0.10037467
pareidolia,solar plexus was surging with energy,,5-meo-dmt,0.057748480881584664,True,-24.139793,33.693974,-15.951001
paranoia,believed friend and girlfriend said not to jack off on the couch,,5-meo-dmt,0.04167814091798741,True,-0.35325393,-0.7413069,10.854744
delusions,believed friend and girlfriend said not to jack off on the couch,,5-meo-dmt,0.05314534124152226,True,-22.30757,16.881926,-6.812949
ego dissolution,experienced a breakdown of archetypes,,5-meo-dmt,0.1188228390960776,True,20.134825,1.9596679,-16.589083
cognitive effects,experienced a breakdown of archetypes,,5-meo-dmt,0.22746902549399228,True,49.704308,-11.472334,-22.72575
stimulation,felt an intense energy flow through body a couple times,,5-meo-dmt,0.08782557672318779,True,11.744436,0.8399972,2.9090428
pareidolia,felt an intense energy flow through body a couple times,,5-meo-dmt,0.057748480881584664,True,-24.139793,33.693974,-15.951001
introspection,felt introspective and talkative,,5-meo-dmt,0.05905037915724696,True,-13.683637,25.13258,9.812262
talkativeness,felt introspective and talkative,,5-meo-dmt,0.013892713639329137,True,-43.97395,-28.848183,21.131256
subjective effects,did some chakra balancing before taking the drug,,5-meo-dmt,0.14346222604138792,True,21.707493,-30.786634,-15.551528
